Local Time (Timezone : GMT+8h),Chilled Water Rate (L/sec),Outside Temperature (F),Dew Point (F),Humidity (%),Wind Speed (mph),Pressure (in),Month,Day,Hour
2019-11-20 02:00:00,162.3,160,150,173,5,59.54,11,20,2
2019-11-20 03:00:00,163.7,162,150,168,5,59.51,11,20,3
2019-11-20 04:00:00,163.6,158,150,178,4,59.48,11,20,4
2019-11-20 05:00:00,166.3,158,150,178,5,59.48,11,20,5
2019-11-20 06:00:00,164.7,160,150,173,5,59.54,11,20,6
2019-11-20 07:00:00,196.1,162,150,168,6,59.6,11,20,7
2019-11-20 08:00:00,221.9,163,150,163,10,59.66,11,20,8
2019-11-20 09:00:00,216.1,166,150,153,8,59.66,11,20,9
2019-11-20 10:00:00,227.5,168,150,148,9,59.66,11,20,10
2019-11-20 11:00:00,229.8,168,152,153,10,59.66,11,20,11
2019-11-20 12:00:00,226,166,154,163,17,59.6,11,20,12
2019-11-20 13:00:00,217.6,156,150,183,15,59.57,11,20,13
2019-11-20 14:00:00,199.7,158,150,178,11,59.51,11,20,14
2019-11-20 15:00:00,202.2,154,148,183,15,59.51,11,20,15
2019-11-20 16:00:00,214.8,154,150,188,5,59.48,11,20,16
2019-11-20 17:00:00,210.7,154,150,188,8,59.54,11,20,17
2019-11-20 18:00:00,201,154,150,188,4,59.54,11,20,18
2019-11-20 19:00:00,182.5,154,150,188,4,59.57,11,20,19
2019-11-20 20:00:00,172.8,154,150,188,5,59.6,11,20,20
2019-11-20 21:00:00,169.3,154,150,188,3,59.66,11,20,21
2019-11-20 22:00:00,168.5,154,150,188,4,59.66,11,20,22
2019-11-20 23:00:00,169.5,154,150,188,4,59.63,11,20,23
2019-11-21 00:00:00,161.9,154,150,188,4,59.6,11,21,0
2019-11-21 01:00:00,158.9,154,150,188,6,59.6,11,21,1
2019-11-21 02:00:00,157.5,156,150,183,4,59.6,11,21,2
2019-11-21 03:00:00,158.9,154,150,188,3,59.54,11,21,3
2019-11-21 04:00:00,159.1,154,150,188,6,59.54,11,21,4
2019-11-21 05:00:00,164.2,156,150,183,6,59.54,11,21,5
2019-11-21 06:00:00,163.1,154,150,188,6,59.57,11,21,6
2019-11-21 07:00:00,194.3,158,150,178,4,59.6,11,21,7
2019-11-21 08:00:00,211.6,158,150,178,4,59.66,11,21,8
2019-11-21 09:00:00,203.2,158,150,178,8,59.69,11,21,9
2019-11-21 10:00:00,201.8,168,152,153,11,59.66,11,21,10
2019-11-21 11:00:00,209.5,170,152,148,10,59.66,11,21,11
2019-11-21 12:00:00,224.4,168,150,149,13,59.63,11,21,12
2019-11-21 13:00:00,222.9,163,150,163,12,59.57,11,21,13
2019-11-21 14:00:00,216.7,162,150,168,9,59.54,11,21,14
2019-11-21 15:00:00,215.4,160,154,183,5,59.51,11,21,15
2019-11-21 16:00:00,215.3,162,152,173,5,59.51,11,21,16
2019-11-21 17:00:00,211,162,150,168,10,59.54,11,21,17
2019-11-21 18:00:00,188.6,162,150,168,6,59.6,11,21,18
2019-11-21 19:00:00,198.2,160,150,173,5,59.63,11,21,19
2019-11-21 20:00:00,179.6,158,152,183,6,59.66,11,21,20
2019-11-21 21:00:00,178.3,158,152,183,8,59.72,11,21,21
2019-11-21 22:00:00,173.3,158,150,178,6,59.72,11,21,22
2019-11-21 23:00:00,169.1,156,150,183,5,59.72,11,21,23
2019-11-22 00:00:00,159.7,154,150,188,8,59.69,11,22,0
2019-11-22 01:00:00,156.1,154,150,188,8,59.66,11,22,1
2019-11-22 02:00:00,155.9,154,150,188,5,59.63,11,22,2
2019-11-22 03:00:00,158.8,154,150,188,5,59.6,11,22,3
2019-11-22 04:00:00,158.9,154,150,188,5,59.57,11,22,4
2019-11-22 05:00:00,161.9,154,150,188,7,59.6,11,22,5
2019-11-22 06:00:00,160.9,154,150,188,5,59.63,11,22,6
2019-11-22 07:00:00,194.8,154,150,188,5,59.66,11,22,7
2019-11-22 08:00:00,212.4,160,150,173,8,59.72,11,22,8
2019-11-22 09:00:00,216.1,164,152,163,12,59.75,11,22,9
2019-11-22 10:00:00,217.9,168,154,158,12,59.78,11,22,10
2019-11-22 11:00:00,226.7,170,154,153,12,59.72,11,22,11
2019-11-22 12:00:00,227,172,152,144,16,59.69,11,22,12
2019-11-22 13:00:00,227.8,166,152,158,17,59.63,11,22,13
2019-11-22 14:00:00,223.5,164,154,168,19,59.57,11,22,14
2019-11-22 15:00:00,214.8,170,152,150,19,59.54,11,22,15
2019-11-22 16:00:00,189.2,165,148,154,19,59.54,11,22,16
2019-11-22 17:00:00,214,160,148,167,13,59.6,11,22,17
2019-11-22 18:00:00,211.9,162,148,163,8,59.6,11,22,18
2019-11-22 19:00:00,184.5,162,150,168,6,59.66,11,22,19
2019-11-22 20:00:00,175.3,160,150,173,4,59.69,11,22,20
2019-11-22 21:00:00,172.7,160,150,173,8,59.75,11,22,21
2019-11-22 22:00:00,169.8,158,150,178,6,59.75,11,22,22
2019-11-22 23:00:00,167.4,156,150,183,5,59.72,11,22,23
2019-11-23 00:00:00,160,154,150,188,8,59.69,11,23,0
2019-11-23 01:00:00,157.2,154,150,188,8,59.66,11,23,1
2019-11-23 02:00:00,157,154,150,188,5,59.63,11,23,2
2019-11-23 03:00:00,158.6,154,150,188,5,59.6,11,23,3
2019-11-23 04:00:00,158.9,154,150,188,5,59.57,11,23,4
2019-11-23 05:00:00,157.5,154,150,188,7,59.6,11,23,5
2019-11-23 06:00:00,156.2,154,150,188,5,59.63,11,23,6
2019-11-23 07:00:00,174.6,154,150,188,5,59.66,11,23,7
2019-11-23 08:00:00,182.4,160,150,173,8,59.72,11,23,8
2019-11-23 09:00:00,187.5,164,152,163,12,59.75,11,23,9
2019-11-23 10:00:00,196,168,154,158,12,59.78,11,23,10
2019-11-23 11:00:00,198.4,170,154,153,12,59.72,11,23,11
2019-11-23 12:00:00,199.7,172,152,144,16,59.69,11,23,12
2019-11-23 13:00:00,195.4,166,152,158,17,59.63,11,23,13
2019-11-23 14:00:00,197.8,164,154,168,19,59.57,11,23,14
2019-11-23 15:00:00,205,170,152,150,19,59.54,11,23,15
2019-11-23 16:00:00,196.5,165,148,154,19,59.54,11,23,16
2019-11-23 17:00:00,185.5,160,148,167,13,59.6,11,23,17
2019-11-23 18:00:00,184.9,162,148,163,8,59.6,11,23,18
2019-11-23 19:00:00,176.4,162,150,168,6,59.66,11,23,19
2019-11-23 20:00:00,171.1,160,150,173,4,59.69,11,23,20
2019-11-23 21:00:00,170.2,160,150,173,8,59.75,11,23,21
2019-11-23 22:00:00,169.7,158,150,178,6,59.75,11,23,22
2019-11-23 23:00:00,167.8,158,150,178,6,59.72,11,23,23
2019-11-24 00:00:00,161.7,158,150,178,5,59.72,11,24,0
2019-11-24 01:00:00,157.9,158,150,178,5,59.66,11,24,1
2019-11-24 02:00:00,154.7,154,150,188,3,59.6,11,24,2
2019-11-24 03:00:00,156,156,150,183,4,59.57,11,24,3
2019-11-24 04:00:00,158.4,158,150,178,4,59.54,11,24,4
2019-11-24 05:00:00,155.9,158,150,178,5,59.57,11,24,5
2019-11-24 06:00:00,156,158,150,178,4,59.6,11,24,6
2019-11-24 07:00:00,169.6,160,152,178,4,59.66,11,24,7
2019-11-24 08:00:00,173.2,164,150,158,10,59.69,11,24,8
2019-11-24 09:00:00,179.8,172,154,148,9,59.72,11,24,9
2019-11-24 10:00:00,190.9,174,154,144,17,59.72,11,24,10
2019-11-24 11:00:00,190.9,180,152,128,17,59.69,11,24,11
2019-11-24 12:00:00,191.5,178,148,124,17,59.66,11,24,12
2019-11-24 13:00:00,192.3,176,148,129,15,59.6,11,24,13
2019-11-24 14:00:00,193.3,159,150,174,8,59.54,11,24,14
2019-11-24 15:00:00,192.6,154,152,194,12,59.54,11,24,15
2019-11-24 16:00:00,182.6,154,150,188,11,59.54,11,24,16
2019-11-24 17:00:00,181.1,154,150,188,11,59.54,11,24,17
2019-11-24 18:00:00,179.8,154,150,188,9,59.54,11,24,18
2019-11-24 19:00:00,172.1,154,150,188,4,59.6,11,24,19
2019-11-24 20:00:00,168.2,154,150,188,4,59.66,11,24,20
2019-11-24 21:00:00,167.2,154,150,188,4,59.72,11,24,21
2019-11-24 22:00:00,166.5,154,150,188,2,59.72,11,24,22
2019-11-24 23:00:00,167.1,154,150,188,4,59.72,11,24,23
2019-11-25 00:00:00,159.6,154,150,188,3,59.72,11,25,0
2019-11-25 01:00:00,155.9,154,150,188,4,59.66,11,25,1
2019-11-25 02:00:00,153,154,150,188,6,59.6,11,25,2
2019-11-25 03:00:00,156.3,154,150,188,6,59.54,11,25,3
2019-11-25 04:00:00,157.1,154,152,194,4,59.54,11,25,4
2019-11-25 05:00:00,157.9,154,154,200,6,59.54,11,25,5
2019-11-25 06:00:00,162.6,154,150,188,3,59.6,11,25,6
2019-11-25 07:00:00,204.3,160,152,178,2,59.63,11,25,7
2019-11-25 08:00:00,214.9,166,154,163,3,59.69,11,25,8
2019-11-25 09:00:00,223.2,172,150,140,5,59.72,11,25,9
2019-11-25 10:00:00,225.5,174,146,128,6,59.72,11,25,10
2019-11-25 11:00:00,194.9,176,146,125,5,59.69,11,25,11
2019-11-25 12:00:00,207,178,152,132,8,59.63,11,25,12
2019-11-25 13:00:00,215.8,178,152,132,7,59.54,11,25,13
2019-11-25 14:00:00,227.7,180,150,124,8,59.48,11,25,14
2019-11-25 15:00:00,232.3,168,150,148,22,59.45,11,25,15
2019-11-25 16:00:00,229.5,163,148,158,13,59.45,11,25,16
2019-11-25 17:00:00,192.4,164,154,168,10,59.48,11,25,17
2019-11-25 18:00:00,202.1,164,150,158,10,59.54,11,25,18
2019-11-25 19:00:00,185,164,150,158,6,59.57,11,25,19
2019-11-25 20:00:00,175.5,163,150,163,3,59.63,11,25,20
2019-11-25 21:00:00,172.2,162,152,173,6,59.66,11,25,21
2019-11-25 22:00:00,173,162,152,173,9,59.66,11,25,22
2019-11-25 23:00:00,171.1,162,150,168,8,59.66,11,25,23
2019-11-26 00:00:00,162.8,160,150,173,8,59.63,11,26,0
2019-11-26 01:00:00,159.5,158,150,178,8,59.6,11,26,1
2019-11-26 02:00:00,158.6,158,150,178,6,59.57,11,26,2
2019-11-26 03:00:00,159.2,158,150,178,6,59.54,11,26,3
2019-11-26 04:00:00,160.9,158,150,178,5,59.54,11,26,4
2019-11-26 05:00:00,164,158,150,178,5,59.54,11,26,5
2019-11-26 06:00:00,164.8,158,150,178,6,59.54,11,26,6
2019-11-26 07:00:00,195.5,161,152,173,5,59.6,11,26,7
2019-11-26 08:00:00,214.1,168,150,148,11,59.63,11,26,8
2019-11-26 09:00:00,218.8,168,152,153,13,59.66,11,26,9
2019-11-26 10:00:00,227.2,176,154,140,15,59.66,11,26,10
2019-11-26 11:00:00,210.7,176,154,140,20,59.6,11,26,11
2019-11-26 12:00:00,227,178,150,128,20,59.57,11,26,12
2019-11-26 13:00:00,220.5,180,152,128,18,59.48,11,26,13
2019-11-26 14:00:00,225.5,180,150,124,25,59.45,11,26,14
2019-11-26 15:00:00,224.6,178,150,128,25,59.36,11,26,15
2019-11-26 16:00:00,223,176,148,128,23,59.36,11,26,16
2019-11-26 17:00:00,218.9,172,150,140,21,59.39,11,26,17
2019-11-26 18:00:00,215,168,150,148,19,59.42,11,26,18
2019-11-26 19:00:00,181.6,164,152,163,14,59.48,11,26,19
2019-11-26 20:00:00,177.9,164,154,168,11,59.54,11,26,20
2019-11-26 21:00:00,175.6,164,154,168,6,59.57,11,26,21
2019-11-26 22:00:00,175.5,162,154,178,5,59.6,11,26,22
2019-11-26 23:00:00,175.4,162,154,178,4,59.57,11,26,23
2019-11-27 00:00:00,170.5,162,154,178,4,59.54,11,27,0
2019-11-27 01:00:00,166.4,162,154,178,5,59.51,11,27,1
2019-11-27 02:00:00,163.7,158,150,178,6,59.45,11,27,2
2019-11-27 03:00:00,160.7,158,150,178,6,59.42,11,27,3
2019-11-27 04:00:00,160.2,158,150,178,5,59.42,11,27,4
2019-11-27 05:00:00,163.9,158,150,178,5,59.42,11,27,5
2019-11-27 06:00:00,163.5,158,150,178,5,59.48,11,27,6
2019-11-27 07:00:00,193.7,162,154,178,5,59.51,11,27,7
2019-11-27 08:00:00,217.9,164,154,168,8,59.57,11,27,8
2019-11-27 09:00:00,217.9,168,154,158,8,59.6,11,27,9
2019-11-27 10:00:00,0,0,0,0,0,0,11,27,10
2019-11-27 11:00:00,0,0,0,0,0,0,11,27,11
2019-11-27 12:00:00,0,0,0,0,0,0,11,27,12
2019-11-27 13:00:00,198.4,163,154,173,15,59.48,11,27,13
2019-11-27 14:00:00,220.3,164,150,158,14,59.45,11,27,14
2019-11-27 15:00:00,214.6,168,152,153,17,59.42,11,27,15
2019-11-27 16:00:00,221.4,168,154,158,13,59.42,11,27,16
2019-11-27 17:00:00,218.2,168,154,158,11,59.42,11,27,17
2019-11-27 18:00:00,213,164,154,168,12,59.48,11,27,18
2019-11-27 19:00:00,173.8,164,154,168,6,59.51,11,27,19
2019-11-27 20:00:00,181,164,156,173,7,59.57,11,27,20
2019-11-27 21:00:00,177.6,160,154,183,10,59.6,11,27,21
2019-11-27 22:00:00,173,158,154,188,8,59.6,11,27,22
2019-11-27 23:00:00,173.4,158,154,188,5,59.6,11,27,23
2019-11-28 00:00:00,167.3,158,154,188,5,59.54,11,28,0
2019-11-28 01:00:00,161.3,158,154,188,5,59.54,11,28,1
2019-11-28 02:00:00,159.6,158,154,188,4,59.51,11,28,2
2019-11-28 03:00:00,160,158,154,188,4,59.45,11,28,3
2019-11-28 04:00:00,160.5,158,154,188,3,59.42,11,28,4
2019-11-28 05:00:00,163.4,158,154,188,5,59.42,11,28,5
2019-11-28 06:00:00,164.3,158,154,188,4,59.45,11,28,6
2019-11-28 07:00:00,194.5,160,154,183,5,59.51,11,28,7
2019-11-28 08:00:00,227.2,166,156,168,11,59.57,11,28,8
2019-11-28 09:00:00,230.1,168,158,168,13,59.6,11,28,9
2019-11-28 10:00:00,223.6,170,158,163,12,59.6,11,28,10
2019-11-28 11:00:00,224.4,172,156,154,11,59.6,11,28,11
2019-11-28 12:00:00,224.4,160,154,183,9,59.54,11,28,12
2019-11-28 13:00:00,221.5,164,156,173,8,59.48,11,28,13
2019-11-28 14:00:00,215.4,174,154,144,18,59.45,11,28,14
2019-11-28 15:00:00,216.8,174,158,154,15,59.42,11,28,15
2019-11-28 16:00:00,222.5,172,154,148,15,59.42,11,28,16
2019-11-28 17:00:00,220.6,172,152,144,15,59.42,11,28,17
2019-11-28 18:00:00,215.8,168,154,158,16,59.45,11,28,18
2019-11-28 19:00:00,184.7,166,154,163,11,59.48,11,28,19
2019-11-28 20:00:00,183.5,164,154,168,13,59.54,11,28,20
2019-11-28 21:00:00,179.1,164,154,168,8,59.57,11,28,21
2019-11-28 22:00:00,180.2,163,154,173,6,59.6,11,28,22
2019-11-28 23:00:00,181,162,154,178,3,59.57,11,28,23
2019-11-29 00:00:00,174.8,162,154,178,4,59.54,11,29,0
2019-11-29 01:00:00,169.7,162,154,178,5,59.54,11,29,1
2019-11-29 02:00:00,164,158,154,188,3,59.51,11,29,2
2019-11-29 03:00:00,163.5,158,154,188,4,59.48,11,29,3
2019-11-29 04:00:00,163.2,158,154,188,4,59.48,11,29,4
2019-11-29 05:00:00,166,158,154,188,4,59.48,11,29,5
2019-11-29 06:00:00,167.8,158,154,188,4,59.48,11,29,6
2019-11-29 07:00:00,198.7,161,156,183,4,59.54,11,29,7
2019-11-29 08:00:00,228.2,166,158,173,8,59.6,11,29,8
2019-11-29 09:00:00,231.1,172,156,153,13,59.6,11,29,9
2019-11-29 10:00:00,225.1,176,156,145,15,59.6,11,29,10
2019-11-29 11:00:00,224.4,176,154,140,16,59.57,11,29,11
2019-11-29 12:00:00,226.7,167,152,158,16,59.54,11,29,12
2019-11-29 13:00:00,226.2,164,156,173,12,59.51,11,29,13
2019-11-29 14:00:00,216.7,152,152,200,9,59.51,11,29,14
2019-11-29 15:00:00,213.9,154,154,200,7,59.48,11,29,15
2019-11-29 16:00:00,191.8,150,150,200,5,59.48,11,29,16
2019-11-29 17:00:00,200.2,154,152,194,5,59.51,11,29,17
2019-11-29 18:00:00,200.6,154,154,200,5,59.54,11,29,18
2019-11-29 19:00:00,180,154,154,200,8,59.54,11,29,19
2019-11-29 20:00:00,171.6,154,154,200,5,59.57,11,29,20
2019-11-29 21:00:00,169.7,154,152,194,4,59.6,11,29,21
2019-11-29 22:00:00,170.7,154,150,188,5,59.6,11,29,22
2019-11-29 23:00:00,170.9,154,150,188,4,59.6,11,29,23
2019-11-30 00:00:00,163.8,154,150,188,5,59.6,11,30,0
2019-11-30 01:00:00,161,154,152,194,4,59.57,11,30,1
2019-11-30 02:00:00,159.9,156,154,194,4,59.54,11,30,2
2019-11-30 03:00:00,163.5,158,154,188,4,59.51,11,30,3
2019-11-30 04:00:00,162.7,158,154,188,8,59.51,11,30,4
2019-11-30 05:00:00,161.8,156,154,194,6,59.51,11,30,5
2019-11-30 06:00:00,159,154,150,188,4,59.54,11,30,6
2019-11-30 07:00:00,176.5,158,154,188,3,59.57,11,30,7
2019-11-30 08:00:00,191.9,160,154,183,4,59.6,11,30,8
2019-11-30 09:00:00,191.3,168,154,158,10,59.63,11,30,9
2019-11-30 10:00:00,206.7,170,158,163,17,59.66,11,30,10
2019-11-30 11:00:00,214.8,174,156,149,17,59.6,11,30,11
2019-11-30 12:00:00,217.6,178,156,140,15,59.54,11,30,12
2019-11-30 13:00:00,216.5,178,156,141,13,59.48,11,30,13
2019-11-30 14:00:00,214,167,156,168,12,59.42,11,30,14
2019-11-30 15:00:00,220.2,165,156,173,20,59.39,11,30,15
2019-11-30 16:00:00,216.9,166,154,163,3,59.39,11,30,16
2019-11-30 17:00:00,181.1,168,154,158,9,59.42,11,30,17
2019-11-30 18:00:00,192.7,168,158,168,6,59.45,11,30,18
2019-11-30 19:00:00,179.5,164,158,178,8,59.48,11,30,19
2019-11-30 20:00:00,172.2,164,158,178,5,59.54,11,30,20
2019-11-30 21:00:00,171,164,158,178,4,59.57,11,30,21
2019-11-30 22:00:00,172.4,164,158,178,4,59.6,11,30,22
2019-11-30 23:00:00,173.8,162,154,178,9,59.69,11,30,23
2019-12-01 00:00:00,168.5,160,150,173,11,59.72,12,1,0
2019-12-01 01:00:00,167.3,158,150,178,8,59.69,12,1,1
2019-12-01 02:00:00,167.4,158,150,178,8,59.66,12,1,2
2019-12-01 03:00:00,167.6,158,146,166,8,59.6,12,1,3
2019-12-01 04:00:00,168.6,158,146,166,10,59.6,12,1,4
2019-12-01 05:00:00,166.2,158,148,172,12,59.6,12,1,5
2019-12-01 06:00:00,165.2,158,150,178,6,59.66,12,1,6
2019-12-01 07:00:00,173.3,158,146,166,8,59.66,12,1,7
2019-12-01 08:00:00,184.3,163,148,158,12,59.72,12,1,8
2019-12-01 09:00:00,194.3,166,148,148,15,59.78,12,1,9
2019-12-01 10:00:00,199.8,170,148,140,18,59.78,12,1,10
2019-12-01 11:00:00,200.5,174,150,136,25,59.75,12,1,11
2019-12-01 12:00:00,201.6,174,146,128,24,59.72,12,1,12
2019-12-01 13:00:00,204.8,176,146,124,24,59.69,12,1,13
2019-12-01 14:00:00,208.6,176,146,124,25,59.63,12,1,14
2019-12-01 15:00:00,210.2,176,150,132,25,59.6,12,1,15
2019-12-01 16:00:00,202.2,176,146,124,25,59.54,12,1,16
2019-12-01 17:00:00,194.6,172,150,140,24,59.54,12,1,17
2019-12-01 18:00:00,194.1,166,150,153,20,59.6,12,1,18
2019-12-01 19:00:00,187.2,164,150,158,22,59.63,12,1,19
2019-12-01 20:00:00,179.7,162,150,168,13,59.69,12,1,20
2019-12-01 21:00:00,172.4,162,150,168,11,59.72,12,1,21
2019-12-01 22:00:00,174.5,160,150,173,8,59.78,12,1,22
2019-12-01 23:00:00,174.2,160,150,173,9,59.78,12,1,23
2019-12-02 00:00:00,167,160,150,173,11,59.72,12,2,0
2019-12-02 01:00:00,162.9,158,150,178,8,59.69,12,2,1
2019-12-02 02:00:00,161.7,158,150,178,8,59.66,12,2,2
2019-12-02 03:00:00,164.1,158,146,166,8,59.6,12,2,3
2019-12-02 04:00:00,165.7,158,146,166,10,59.6,12,2,4
2019-12-02 05:00:00,167,158,148,172,12,59.6,12,2,5
2019-12-02 06:00:00,170.9,158,150,178,6,59.66,12,2,6
2019-12-02 07:00:00,211,158,146,166,8,59.66,12,2,7
2019-12-02 08:00:00,222.4,163,148,158,12,59.72,12,2,8
2019-12-02 09:00:00,219.7,166,148,148,15,59.78,12,2,9
2019-12-02 10:00:00,228.6,170,148,140,18,59.78,12,2,10
2019-12-02 11:00:00,232.1,174,150,136,25,59.75,12,2,11
2019-12-02 12:00:00,230.5,174,146,128,24,59.72,12,2,12
2019-12-02 13:00:00,229.4,176,146,124,24,59.69,12,2,13
2019-12-02 14:00:00,226.6,176,146,124,25,59.63,12,2,14
2019-12-02 15:00:00,219.5,176,150,132,25,59.6,12,2,15
2019-12-02 16:00:00,184.7,176,146,124,25,59.54,12,2,16
2019-12-02 17:00:00,203.1,172,150,140,24,59.54,12,2,17
2019-12-02 18:00:00,202,166,150,153,20,59.6,12,2,18
2019-12-02 19:00:00,186,164,150,158,22,59.63,12,2,19
2019-12-02 20:00:00,178,162,150,168,13,59.69,12,2,20
2019-12-02 21:00:00,175,162,150,168,11,59.72,12,2,21
2019-12-02 22:00:00,172.6,160,150,173,8,59.78,12,2,22
2019-12-02 23:00:00,170.6,160,150,173,9,59.78,12,2,23
2019-12-03 00:00:00,162.6,160,150,173,11,59.72,12,3,0
2019-12-03 01:00:00,158.9,158,150,178,8,59.69,12,3,1
2019-12-03 02:00:00,157.6,158,150,178,8,59.66,12,3,2
2019-12-03 03:00:00,160.2,158,146,166,8,59.6,12,3,3
2019-12-03 04:00:00,160.2,158,146,166,10,59.6,12,3,4
2019-12-03 05:00:00,164.6,158,148,172,12,59.6,12,3,5
2019-12-03 06:00:00,165.5,158,150,178,6,59.66,12,3,6
2019-12-03 07:00:00,196.7,158,146,166,8,59.66,12,3,7
2019-12-03 08:00:00,216.9,163,148,158,12,59.72,12,3,8
2019-12-03 09:00:00,211.6,166,148,148,15,59.78,12,3,9
2019-12-03 10:00:00,222.9,170,148,140,18,59.78,12,3,10
2019-12-03 11:00:00,224.2,174,150,136,25,59.75,12,3,11
2019-12-03 12:00:00,222.6,174,146,128,24,59.72,12,3,12
2019-12-03 13:00:00,219.7,176,146,124,24,59.69,12,3,13
2019-12-03 14:00:00,221.6,176,146,124,25,59.63,12,3,14
2019-12-03 15:00:00,220.5,176,150,132,25,59.6,12,3,15
2019-12-03 16:00:00,213.5,176,146,124,25,59.54,12,3,16
2019-12-03 17:00:00,212.5,172,150,140,24,59.54,12,3,17
2019-12-03 18:00:00,210,166,150,153,20,59.6,12,3,18
2019-12-03 19:00:00,192.5,164,150,158,22,59.63,12,3,19
2019-12-03 20:00:00,182.8,162,150,168,13,59.69,12,3,20
2019-12-03 21:00:00,179.9,162,150,168,11,59.72,12,3,21
2019-12-03 22:00:00,178.6,160,150,173,8,59.78,12,3,22
2019-12-03 23:00:00,177.8,160,150,173,9,59.78,12,3,23
2019-12-04 00:00:00,169.7,160,150,173,11,59.72,12,4,0
2019-12-04 01:00:00,166.5,158,150,178,8,59.69,12,4,1
2019-12-04 02:00:00,159.2,158,150,178,8,59.66,12,4,2
2019-12-04 03:00:00,160.6,158,146,166,8,59.6,12,4,3
2019-12-04 04:00:00,162.2,158,146,166,10,59.6,12,4,4
2019-12-04 05:00:00,165.3,158,148,172,12,59.6,12,4,5
2019-12-04 06:00:00,161.6,158,150,178,6,59.66,12,4,6
2019-12-04 07:00:00,194.3,158,146,166,8,59.66,12,4,7
2019-12-04 08:00:00,212.2,163,148,158,12,59.72,12,4,8
2019-12-04 09:00:00,214.6,166,148,148,15,59.78,12,4,9
2019-12-04 10:00:00,216.9,170,148,140,18,59.78,12,4,10
2019-12-04 11:00:00,215.2,174,150,136,25,59.75,12,4,11
2019-12-04 12:00:00,216.1,174,146,128,24,59.72,12,4,12
2019-12-04 13:00:00,215.5,176,146,124,24,59.69,12,4,13
2019-12-04 14:00:00,217.5,176,146,124,25,59.63,12,4,14
2019-12-04 15:00:00,217.1,176,150,132,25,59.6,12,4,15
2019-12-04 16:00:00,214.5,176,146,124,25,59.54,12,4,16
2019-12-04 17:00:00,213.3,172,150,140,24,59.54,12,4,17
2019-12-04 18:00:00,209.3,166,150,153,20,59.6,12,4,18
2019-12-04 19:00:00,189.9,164,150,158,22,59.63,12,4,19
2019-12-04 20:00:00,181,162,150,168,13,59.69,12,4,20
2019-12-04 21:00:00,179.2,162,150,168,11,59.72,12,4,21
2019-12-04 22:00:00,178.2,160,150,173,8,59.78,12,4,22
2019-12-04 23:00:00,178.3,160,150,173,9,59.78,12,4,23
2019-12-05 00:00:00,168.2,160,150,173,11,59.72,12,5,0
2019-12-05 01:00:00,0,0,0,0,0,0,12,5,1
2019-12-05 02:00:00,0,0,0,0,0,0,12,5,2
2019-12-05 03:00:00,0,0,0,0,0,0,12,5,3
2019-12-05 04:00:00,159.4,158,146,166,10,59.6,12,5,4
2019-12-05 05:00:00,163.1,158,148,172,12,59.6,12,5,5
2019-12-05 06:00:00,163.4,158,150,178,6,59.66,12,5,6
2019-12-05 07:00:00,195.1,158,146,166,8,59.66,12,5,7
2019-12-05 08:00:00,210,163,148,158,12,59.72,12,5,8
2019-12-05 09:00:00,203.8,166,148,148,15,59.78,12,5,9
2019-12-05 10:00:00,208.4,170,148,140,18,59.78,12,5,10
2019-12-05 11:00:00,215.7,174,150,136,25,59.75,12,5,11
2019-12-05 12:00:00,214.5,174,146,128,24,59.72,12,5,12
2019-12-05 13:00:00,214.3,176,146,124,24,59.69,12,5,13
2019-12-05 14:00:00,217,176,146,124,25,59.63,12,5,14
2019-12-05 15:00:00,222.9,176,150,132,25,59.6,12,5,15
2019-12-05 16:00:00,231.3,176,146,124,25,59.54,12,5,16
2019-12-05 17:00:00,224.1,172,150,140,24,59.54,12,5,17
2019-12-05 18:00:00,208.2,166,150,153,20,59.6,12,5,18
2019-12-05 19:00:00,188.2,164,150,158,22,59.63,12,5,19
2019-12-05 20:00:00,182.2,162,150,168,13,59.69,12,5,20
2019-12-05 21:00:00,179.8,162,150,168,11,59.72,12,5,21
2019-12-05 22:00:00,177.3,160,150,173,8,59.78,12,5,22
2019-12-05 23:00:00,174.6,160,150,173,9,59.78,12,5,23
2019-12-06 00:00:00,163,160,150,173,11,59.72,12,6,0
2019-12-06 01:00:00,160.3,158,150,178,8,59.69,12,6,1
2019-12-06 02:00:00,157.8,158,150,178,8,59.66,12,6,2
2019-12-06 03:00:00,158.8,158,146,166,8,59.6,12,6,3
2019-12-06 04:00:00,158.1,158,146,166,10,59.6,12,6,4
2019-12-06 05:00:00,161.5,158,148,172,12,59.6,12,6,5
2019-12-06 06:00:00,161,158,150,178,6,59.66,12,6,6
2019-12-06 07:00:00,190.1,158,146,166,8,59.66,12,6,7
2019-12-06 08:00:00,203.9,163,148,158,12,59.72,12,6,8
2019-12-06 09:00:00,207.5,166,148,148,15,59.78,12,6,9
2019-12-06 10:00:00,209.3,170,148,140,18,59.78,12,6,10
2019-12-06 11:00:00,207.8,174,150,136,25,59.75,12,6,11
2019-12-06 12:00:00,211.5,174,146,128,24,59.72,12,6,12
2019-12-06 13:00:00,213.5,176,146,124,24,59.69,12,6,13
2019-12-06 14:00:00,219.1,176,146,124,25,59.63,12,6,14
2019-12-06 15:00:00,224.9,176,150,132,25,59.6,12,6,15
2019-12-06 16:00:00,226.7,176,146,124,25,59.54,12,6,16
2019-12-06 17:00:00,219.9,172,150,140,24,59.54,12,6,17
